volt 1,volt 2,volt 3,volt 4,volt 5,volt 6,volt 7,volt 8,volt 9,volt 10,rotate 1,rotate 2,rotate 3,rotate 4,rotate 5,rotate 6,rotate 7,rotate 8,rotate 9,rotate 10,pressure 1,pressure 2,pressure 3,pressure 4,pressure 5,pressure 6,pressure 7,pressure 8,pressure 9,pressure 10,vibration 1,vibration 2,vibration 3,vibration 4,vibration 5,vibration 6,vibration 7,vibration 8,vibration 9,vibration 10,Error
174.0206586,176.5539587,185.9018586,176.7828559,179.9479792,152.9543967,164.4425372,192.1545438,151.6414437,173.8710258,455.2108751,544.8578203,431.6564237,406.9097409,478.9112596,432.437094,496.3298204,432.1976817,440.1338947,496.517349,89.99396745,107.9648015,97.67473919,84.95963715,92.06754059,104.1739317,109.311497,84.4729306,90.77146842,102.5764879,39.76714979,35.55542253,43.31438643,45.74333272,38.41138464,42.46312589,48.64716089,45.44353189,47.06710941,35.51102848,1
150.5229099,182.6361464,170.9569482,164.4297628,150.2411997,184.7990097,172.1102539,177.0806713,170.3668561,186.8455644,476.3469242,429.5482048,468.7308019,353.4907058,483.8008254,498.0661729,478.9098067,392.9727949,438.1406644,446.4015069,100.2289334,93.93581156,93.45158309,118.208911,91.90177771,101.0946059,105.1188644,101.9820509,98.76703481,108.1339645,32.35351304,39.87471943,42.95090542,40.6543279,43.67899939,32.93112794,42.80930873,31.64326313,40.82168231,42.88913292,0
185.1471232,170.3543992,160.2645767,162.4343867,194.2158724,163.2956028,181.4476514,192.0757803,176.6549736,163.6741719,401.6004595,407.8416203,465.3293651,472.4836789,464.734076,462.1064707,552.372925,457.7916081,416.4290998,418.4246495,87.1771446,108.5160918,100.7449471,110.8811897,87.69343824,87.71402374,101.8718543,102.7037764,108.0937083,99.03803807,35.0286649,31.46631089,34.28591519,36.99791042,42.76462754,32.34060726,45.13330403,40.89589375,45.83473502,39.0247039,1
155.6377081,186.0283944,167.4860352,163.7934313,146.7885481,192.6178518,174.1250544,174.1510222,160.9770887,168.6874764,341.6674666,421.7254226,360.2856656,501.3132093,459.4544435,498.9910226,451.144638,434.0136848,420.9001218,489.0817218,92.26973832,99.61939741,102.9035017,91.45396534,82.9007797,102.3239164,102.7308143,109.5440415,90.28995037,97.78665433,38.79853086,33.10938242,48.16086128,28.86456493,24.1695749,42.37836516,41.98487899,42.31796661,46.45382924,33.50094901,0
162.2840524,168.9783264,152.7798213,168.2713328,171.5440459,159.4738477,170.6184594,160.2684747,160.3398821,166.9334176,493.5200547,472.8432312,423.8292972,417.519869,426.1716318,468.6252637,477.5940406,351.2164519,376.9053705,462.3337873,105.2015307,104.8104012,90.11531756,112.5129188,114.2221334,106.606703,100.4458793,115.6015435,94.45565391,100.2112135,44.02217999,37.35559628,37.59141237,39.7506168,41.70523494,44.55559799,42.88140866,40.17032107,42.74539738,41.10522323,1
148.3641257,193.4582468,160.8138057,178.5477565,180.0438197,167.1137674,169.6097884,134.3062641,174.6773599,188.7795618,347.8652876,309.8467877,488.9813984,524.8648123,482.9047598,413.6039764,470.5889318,391.0605543,475.6375631,449.2905947,91.35396299,84.38603189,79.2544197,110.0420897,104.4840756,113.2552025,92.65441744,100.798225,101.0772407,127.5633768,32.84649887,35.75419052,43.52415423,45.81548327,36.37801367,31.50476214,47.56176563,43.5633669,37.65318521,45.09827047,0
194.3434637,168.3508918,191.3255728,168.2986843,165.0607859,175.6019148,185.448322,210.5866257,154.4758119,167.2485521,482.3949736,449.1733784,399.4739974,393.4383501,431.3925771,440.1834471,466.5701034,357.1000422,422.7843645,449.6648146,85.07473314,82.96950963,115.2034238,110.4298469,96.61473255,87.09528659,86.52459471,102.3118031,99.62101632,102.6646276,36.39960818,35.47008374,35.99488384,27.70251529,38.92528196,39.62572944,44.11228013,47.99111678,41.2239963,39.42339657,1
189.0007723,171.0035445,178.2566661,147.7065422,172.108924,163.1685047,163.1171738,160.0904606,180.4950135,167.4806014,502.822228,421.4554817,348.64431,469.2854681,482.2990945,449.5348161,415.3483093,465.7736469,446.9101614,391.7986223,75.96263306,110.5744459,93.76914776,99.07430434,99.63702167,96.38083233,103.116474,97.58930245,101.4252864,84.23699297,38.17253645,38.64415178,33.52931509,36.08913619,36.11114515,34.99936849,39.41272916,31.78073344,42.22167726,38.40815847,0
163.3786507,144.0276827,183.5878227,157.3874054,175.7952178,176.1864517,192.8190296,172.9484635,179.9841553,187.1088664,425.6052032,441.7641409,441.2157786,475.6681855,439.8016908,494.9330405,393.6366723,435.5813995,439.9678936,427.8937807,99.0981067,105.2742225,120.6715026,91.26101946,79.99430509,108.283065,110.498148,105.4311398,104.8084372,92.86235623,32.7559805,44.07385115,39.1974451,41.15627753,39.73967682,32.40744649,44.17342905,39.31533776,45.64080493,38.76326076,1
168.6138423,135.0518816,146.211232,179.027472,151.6801331,183.6874117,200.6746029,172.6330668,169.2695264,155.0686952,510.2804617,398.690657,467.1631951,405.0660016,473.1691703,444.5427139,514.906797,428.3111333,540.7101544,463.7846358,102.9546705,105.8187217,97.67095521,99.92487318,91.45899217,91.30202983,96.59604417,96.69880214,106.761206,93.16044935,37.12990315,29.54253127,35.3415391,42.04602136,36.16987094,47.34922314,30.97087221,51.16752822,40.57872588,38.09157969,0
146.9650117,187.0096288,185.6726024,178.8474603,175.986556,172.1742378,179.2874183,154.5107134,160.2596579,154.9698911,482.5941196,457.7302711,414.7930715,460.453059,470.347766,433.8836264,510.0817581,353.4110601,440.9868053,500.3866534,104.1267903,116.6899014,90.15741406,116.9826259,102.1396485,113.6190248,113.3991445,99.55954465,102.0221396,96.20673819,46.89762657,42.85525959,30.14871655,41.34618468,40.46947815,56.43142476,41.64397126,36.33907252,42.04464266,38.47857899,1
162.360562,185.9784621,161.7289323,181.2887435,168.7950334,149.8051578,160.1117709,175.7354385,159.0648752,177.1769152,463.8449293,426.9829964,358.4344864,468.5549142,449.8408425,488.3692564,516.0187512,409.9089843,500.6640078,503.8331853,104.2323659,100.9054014,108.1861881,110.3904822,100.2992475,97.58526935,90.00180165,97.78204099,96.82199858,111.0590872,37.77321468,40.78146144,48.99081066,40.62915285,38.69672036,38.2967643,46.12943676,32.60467552,43.94651927,42.88286619,0
173.5301729,155.7444522,143.6427804,164.6005902,123.1761566,195.0882067,180.3582472,155.3499452,170.2270126,167.5181874,368.4483753,435.5596581,455.2848571,453.8176103,484.7563919,430.0172837,391.4514166,528.0882613,439.7440352,415.5599594,101.7672225,104.081511,108.2950585,110.8993094,121.2725275,125.0163004,79.17699434,109.8539575,118.9674407,111.299647,45.68813367,39.34360602,39.5824421,44.57871684,47.15323707,32.98440298,57.85482078,44.80193471,41.937328,33.50134941,1
177.2287984,161.2392384,185.6406894,190.768154,167.476036,165.5503199,190.7795461,173.2586988,172.2104694,159.6952183,361.7474458,408.859133,420.9861178,265.4421261,381.9068866,378.2099936,430.6405223,430.9019605,301.6645875,428.0507265,88.33365979,83.52694417,102.6989143,89.15479695,104.201758,95.61594576,97.50184625,96.95471377,107.2430634,96.00909951,41.83842126,39.06298586,27.91896784,40.87984225,40.50831866,38.94071772,34.41640193,33.72988722,38.27601424,31.48469431,0
183.4227469,137.3017659,204.5962465,152.4837447,184.1064458,201.1865239,155.8426397,159.8681878,185.3247549,157.7374485,462.1251876,476.1848628,380.3153572,445.3625212,452.8022721,449.4690132,439.8693676,399.2670977,468.7685582,490.3683167,83.22073853,101.9333735,107.4798241,94.81177226,103.3485875,106.10611,115.2758011,105.1710988,104.1010817,105.0190137,38.44154494,33.08004286,35.59735882,46.09788691,35.6007565,37.10256879,45.11156232,36.71732515,32.56230612,45.43258406,1
159.4433051,171.3244021,168.3972082,159.2395185,169.9019229,164.4963687,170.2577255,163.066754,181.8647468,221.8545781,488.9375984,388.2373939,517.958039,447.7046785,397.3460388,437.0955051,489.923328,436.0500818,500.4510809,517.8799464,111.570729,118.5353839,77.59231372,103.3131161,104.8289063,96.31712375,91.95278083,93.03129621,105.2643548,92.71571188,35.98353872,42.14727333,46.48603913,44.93659828,45.31545666,34.15563501,40.42260388,35.56226155,42.34091633,46.04825255,0
163.6300193,177.9905609,181.7926297,193.9318119,170.6265973,204.1471258,176.7905033,167.6465209,141.049727,206.4560812,470.6877712,391.9695811,475.8021115,445.7606857,393.0325578,423.3268319,447.44901,442.9571842,471.213976,415.713721,107.1870757,95.29893027,107.2911525,94.67974984,109.7302969,105.7898631,102.3659218,90.85389611,96.88883665,113.5319022,41.62291029,37.19887987,37.6035084,27.85364888,35.1314285,35.81109979,41.39244258,52.35246715,36.05886565,34.51269365,1
177.4391503,173.6658268,162.8574462,189.4129777,168.8147783,177.8634217,172.2870823,177.4550572,160.797903,178.3980355,557.781545,396.882161,376.5877971,466.3801735,433.6524454,552.2834635,493.7105837,489.9655048,492.383815,475.445944,92.01867963,102.1074178,104.9496451,91.86608125,94.7893618,89.97980571,109.9420851,84.86655676,86.93323252,82.71615549,40.85197772,39.68215184,43.93999496,34.9801842,32.70045031,44.80793955,47.83410417,40.42373909,36.37238571,44.73653897,0
177.9905609,181.7926297,193.9318119,170.6265973,204.1471258,176.7905033,167.6465209,141.049727,206.4560812,191.1605112,391.9695811,475.8021115,445.7606857,393.0325578,423.3268319,447.44901,442.9571842,471.213976,415.713721,449.9033481,95.29893027,107.2911525,94.67974984,109.7302969,105.7898631,102.3659218,90.85389611,96.88883665,113.5319022,92.25178212,37.19887987,37.6035084,27.85364888,35.1314285,35.81109979,41.39244258,52.35246715,36.05886565,34.51269365,39.34039916,1
174.9278688,142.7235802,149.482041,163.7852545,180.0271257,179.3183198,164.1252005,163.8834335,174.2560485,172.2220545,332.0600497,344.0122939,321.7135389,383.5587801,355.6332266,349.0678067,452.6201704,362.0106006,423.7286979,378.0935934,101.290323,111.9252726,89.27531465,94.41147043,100.0351992,93.05113815,103.7908568,92.39416146,103.4762069,88.38722299,32.49037508,35.86907391,41.69664477,48.31847241,42.39792079,44.6509711,35.39522261,39.55353762,48.2157701,39.29401994,0
193.9318119,170.6265973,204.1471258,176.7905033,167.6465209,141.049727,206.4560812,191.1605112,179.5053946,186.7768244,445.7606857,393.0325578,423.3268319,447.44901,442.9571842,471.213976,415.713721,449.9033481,477.6451555,488.1339837,94.67974984,109.7302969,105.7898631,102.3659218,90.85389611,96.88883665,113.5319022,92.25178212,113.1803774,99.71230651,27.85364888,35.1314285,35.81109979,41.39244258,52.35246715,36.05886565,34.51269365,39.34039916,37.99873875,48.11978058,1
180.7345029,167.3883296,185.4920768,151.0245389,132.5850336,169.01772,178.7948107,156.2708615,154.2601889,167.4476636,481.6605471,275.5543306,382.3315589,348.6777,407.7003235,451.5105943,337.4983921,365.0609915,313.9117975,490.396897,102.6681228,97.45192206,106.9534749,103.0187484,103.2152369,93.85674229,94.15572584,106.8481283,114.3311802,106.9797333,46.54679853,38.18794554,40.25266897,40.88378112,41.88477845,32.53291328,40.13902477,36.49539341,35.61023716,36.31483375,0
170.8869459,156.3359435,158.8359099,136.8253947,189.0507718,161.792241,179.0753041,165.87994,200.3576221,173.6309257,409.9405838,513.3961442,474.1015514,398.1284995,461.246246,472.2384154,470.762776,493.7788577,475.022285,459.0767842,118.7790273,97.20065953,90.28798072,102.9870486,87.93890803,104.0788142,110.9608251,105.8921995,101.6523005,106.9578563,45.95621295,40.03268532,44.29833568,38.63436848,41.18426507,40.8546012,29.70635931,44.55605589,39.3491779,51.50684155,1
178.1197857,139.6283874,153.9677422,158.3589005,204.2599473,190.8756535,161.5805286,153.4498988,189.6400566,172.9784955,536.8251178,374.4424806,484.0534252,511.1396099,439.5337577,408.7632255,429.082606,505.0465114,421.7304328,451.558254,89.73192635,108.9466498,106.1472466,95.2089899,79.82710765,86.67255408,95.9120198,102.6972101,92.68779093,92.92611215,40.05576897,44.58317812,42.75816937,44.13597213,32.14953902,43.14871264,45.10240614,37.94665476,29.57920031,44.62331833,0
165.6368992,195.975512,194.0201897,163.2448946,193.194361,179.1599396,183.3946144,155.5364651,146.9369881,189.9352953,464.2577218,399.46071,568.7275127,381.9707369,467.4848638,433.4899358,338.8407699,436.7860681,412.0609765,420.9508665,104.3746066,88.32228313,96.81023796,94.92015533,106.2140181,98.9842287,112.5612993,107.7107967,104.2997401,94.03028361,44.25912852,39.26804009,35.12256497,31.85373567,40.84706582,34.50163347,45.57167627,45.29677781,42.18985426,41.47424176,1
170.8054548,157.5178936,167.2270006,186.5114595,195.0533777,163.5432256,156.6373536,169.3166903,164.2293963,162.0086944,394.092431,402.3587717,482.4246194,529.2295185,390.5883852,459.3667203,437.0891112,517.5304419,496.5755206,400.2792539,81.61279086,108.4654956,99.39384207,88.75604581,96.91399909,95.72122874,97.85593167,87.98295483,90.73230623,103.94763,41.76162176,39.25310777,34.50886976,35.61735265,32.40452068,32.20105735,39.69379188,44.45012364,48.62096,36.30141916,0
163.3213073,158.385053,188.4696424,185.4211834,170.751551,166.8442679,160.8039675,184.9317388,173.5891124,173.1923178,452.3120032,441.7111642,462.5377744,488.3372713,426.6683036,496.3251126,439.433562,468.3197839,345.6907807,481.3752653,88.1443193,102.7006613,97.33931076,112.9549848,87.56296657,111.1741752,93.27994294,118.69227,98.44424788,103.5160543,39.9445306,47.0399192,41.1170564,40.17025491,43.20210127,39.85509928,45.62622989,49.72047505,38.94122199,43.66159997,1
173.3456127,164.7411858,173.5270771,164.7912635,156.7765196,135.1657396,183.7873714,170.9118415,165.791682,186.0581776,442.6369668,398.8324005,423.6018406,461.7141237,503.1876454,414.8103361,414.2955155,496.7142028,427.9381748,555.8360799,112.8641658,98.65197524,100.9952555,91.89550374,96.84789641,104.2885228,103.5173729,100.0504517,117.0643383,111.4564994,44.25000223,33.75333376,40.45730208,44.43951861,46.60374721,37.34684555,39.50278029,46.748518,47.03316468,33.27774421,0
166.477856,175.2462682,178.8358367,170.9536882,149.8850057,177.7383888,161.2736782,150.2571116,179.8755129,192.1182619,451.7994906,489.8938284,443.5888742,390.7190448,403.1836173,462.5361604,486.9153891,424.5199093,569.5663478,429.2461664,99.76260968,97.84043269,120.3943826,88.66517389,111.1417522,102.3097711,96.46873475,115.3759189,107.0060791,102.5468286,29.82342439,41.13734785,42.70801793,37.9626197,45.22294497,47.41161877,42.04137722,43.51119038,35.33051634,39.62665736,1
173.9537675,183.0565923,174.6409782,176.5114642,176.1466057,163.9009098,133.0062111,196.8087756,194.0045434,186.8803925,402.6447885,435.7630499,489.3524127,388.4506439,441.8043883,382.1674486,401.3959213,465.4815804,425.283943,467.5325905,95.16157027,120.7923507,92.68140972,96.81626184,92.72909535,73.58318682,108.307366,98.51783676,94.46840978,102.9827024,49.77703916,38.48735569,34.0651796,46.48414371,42.56361853,41.20837054,38.05327972,44.90705425,31.61359442,41.0430798,0
183.4197857,136.8210262,187.5664472,142.6821106,164.9905798,187.3288552,181.3051135,173.829053,169.7802408,175.9338713,460.6342053,431.8197517,431.4259284,406.4730391,538.4311275,521.1097396,487.8912663,414.623425,440.5876038,431.0794283,114.3723,98.59604852,115.6298838,93.66117598,91.1781458,97.31437872,108.2096946,104.7213723,106.6992284,117.456397,39.54609597,34.09349405,38.59072178,43.02130806,28.38389574,36.73082181,39.87931997,43.02699935,43.12101579,40.66478431,1
167.3176617,173.5044578,182.1571828,157.6041337,142.5971923,184.679213,156.8361359,196.6064111,184.6650031,156.4491081,515.0219798,475.5179877,471.7772186,472.7983758,459.4402874,392.0100522,465.6112468,467.168095,435.8026647,474.1763721,103.5372629,99.87232649,97.30956213,104.4906313,118.270133,106.8373335,100.2760614,105.3231337,96.39551414,100.6151763,36.94002052,47.64848494,37.92908485,36.20256585,38.86369329,49.16200536,47.98237628,41.90937637,32.28371225,38.87712758,0
183.0398807,158.7167574,147.586457,163.0959288,172.3706007,163.8689715,185.5132139,176.1494896,160.6973334,191.7268621,400.4577366,428.2647016,488.1369548,395.5763827,524.6245481,473.7224443,422.4656281,404.3761951,492.1784848,324.0426139,93.83843565,93.13746928,94.48830562,99.40995821,95.69369338,103.3854462,85.71670675,89.63106557,80.35997704,110.5963777,38.07012194,41.29872638,39.73706692,39.27949281,35.46156946,47.24273014,35.84092536,38.82293519,41.07860167,39.71977826,1
183.0339942,136.7897356,164.3542646,193.2480502,168.0652312,187.7540736,193.2157839,175.0474426,153.2878095,151.674665,443.9069603,400.2365468,442.4862499,484.7397867,393.2166744,444.0257842,424.6536258,453.7431529,446.7958223,533.4224054,116.0042859,102.7624908,89.55021268,99.72933865,88.41997777,106.7141971,96.80898306,85.20469514,101.5352802,87.02435566,42.23806225,39.6018355,36.11709624,43.83424286,37.12755158,43.11378916,37.4130226,34.60162186,41.11486386,42.47000293,0
163.8689715,185.5132139,176.1494896,160.6973334,191.7268621,159.9038237,151.7123563,173.5465474,176.5984628,144.6208316,473.7224443,422.4656281,404.3761951,492.1784848,324.0426139,516.5597306,485.0294964,407.1303128,422.1193322,469.2488608,103.3854462,85.71670675,89.63106557,80.35997704,110.5963777,95.4005204,108.9047553,91.79770572,103.3802476,116.8866275,47.24273014,35.84092536,38.82293519,41.07860167,39.71977826,31.85566246,29.14164497,42.75504512,45.99782103,50.15031365,1
171.2493304,165.3307484,169.193606,161.1860922,180.8361874,159.8613546,185.349113,189.0774364,166.143167,181.9668972,378.1929748,558.8097678,422.6992248,483.7231575,460.8205973,434.9522588,419.1574635,486.1475086,507.051417,518.1230238,77.3347802,117.3984875,99.11982471,93.54066232,110.6757677,110.2816094,85.56564734,126.7317018,84.91118896,98.03254001,41.20069509,33.45502465,34.66844865,28.52388312,33.66348835,39.95161198,40.94111766,43.56666365,38.92717142,42.18997852,0
181.4684892,169.9865727,159.22349,165.9480754,155.2007876,161.4843889,168.3596657,171.0695008,168.9985756,178.7665522,345.6682648,414.6145488,508.6917303,442.1173667,431.3513528,451.9696909,454.4885581,399.9060788,430.6205732,535.5034538,107.3244062,97.36500496,107.5287227,95.18968518,78.22569217,92.49818023,116.9511863,97.48152752,93.13360509,89.79806825,38.78641242,44.10960044,32.89896521,37.11681895,36.773223,42.6092671,33.41658903,49.34418575,41.77211716,39.90079065,1
181.3461226,170.4922756,144.4515396,141.5168546,160.3476201,126.0211977,178.4366607,157.0447112,163.4208737,208.3725688,446.0936874,401.3980769,537.4543403,488.3904972,441.0341774,435.7985404,433.9393916,357.6602928,371.1103133,376.1847062,99.12775261,111.6395913,104.7745456,102.1184925,113.6403096,94.97558057,97.07137364,120.890624,89.37239033,87.00862561,44.30009394,45.06045552,31.74137039,43.59041563,42.89175393,37.94704684,38.06470975,43.16514561,40.67290057,35.16496725,0
180.9119979,163.9331895,201.3747686,163.3497188,154.2970444,161.3457903,170.748789,166.6911789,159.9665191,168.5297039,379.7518484,401.4689917,508.025854,422.1737988,531.636624,452.9789673,404.2649722,417.6590541,442.0628516,410.9287108,108.955556,108.4058669,98.73084244,104.1862434,98.24605325,98.52726502,75.53412419,98.58478703,106.136645,82.56392661,42.70966708,36.68760028,39.61166081,44.27812435,44.02993474,44.14198092,42.4207456,40.64344063,43.46579615,40.70277189,1
158.8298416,160.8874112,194.1013935,194.5339917,180.8913665,150.8924761,170.3471983,177.3068185,167.9445875,172.5761822,473.4958548,431.1988618,414.0332725,398.4669059,502.0462668,515.5967539,501.9203688,439.0140208,451.236997,481.7969425,94.30226655,119.9463227,109.664949,92.55211219,110.1240379,100.9471048,123.9522051,108.9567479,92.87368169,101.117874,36.26434993,41.6846131,48.46982261,27.10551236,30.87609315,38.79895237,42.88684626,41.65620053,39.19354365,35.19163997,0
196.8568244,164.6113454,168.2804655,150.0961207,184.7696931,162.7768338,193.0718579,152.5206287,177.2895117,145.8327326,385.5619357,444.8356747,379.4448094,441.3140355,577.939392,544.4552439,464.0174698,460.846256,445.6470494,482.2672263,129.4081184,110.4285046,129.7856925,127.6510983,131.1980988,125.4505396,117.6209247,135.8524801,112.8410692,130.0851588,34.35276601,47.25788903,42.90699085,38.28673063,36.46775422,40.65141171,42.3760467,41.85247105,38.53217195,36.97117195,1
156.9282579,129.4369546,177.4137475,176.4101049,189.6378629,192.0008396,167.854159,189.4777059,170.0197032,159.8538489,413.8592555,459.061202,433.3988821,504.0223335,583.9212338,464.2388103,358.6971246,456.1432451,435.8981034,472.4266599,95.20480922,91.91108566,100.3291334,98.80407204,77.38913892,90.05600111,119.0493597,82.54756827,103.8235062,85.49043084,36.16464941,39.81241912,29.12871404,36.21197928,37.08349378,34.90545548,44.02159487,34.86684489,45.194465,38.48471955,0
198.3806789,190.1521407,197.2403665,184.6813836,143.3208543,169.1825254,178.305492,176.5310543,180.9572357,178.2743605,417.8345554,474.0316899,387.3424142,463.3577091,402.8646012,435.1777049,463.3012483,430.5234336,442.6292301,408.7497808,110.1907071,91.05033556,105.6608855,94.86631485,105.709043,87.4590213,86.3510781,107.16636,112.2100679,136.553131,55.88400019,41.98411732,49.34512732,40.74702893,39.92773747,44.17176502,45.05460248,47.76263183,47.60918506,57.50401083,1
190.8514264,157.266749,174.3608427,190.0126405,156.4798677,166.6585488,143.4279796,174.3113338,160.3821236,156.1259354,446.0095262,376.3870389,510.0241518,351.2167922,548.7576542,474.8800983,408.1309998,514.960736,452.4349896,446.3183338,99.12732356,104.6497024,98.19536745,108.2949259,112.6472627,92.82184504,82.28620456,106.4402997,96.48352023,75.82595785,38.57247871,44.25935639,34.05995742,45.88819977,42.58761754,37.9826945,37.52033081,31.65330649,37.83076056,31.18315411,0
187.7404672,172.7498522,175.7762163,153.0054202,188.2965437,196.6667279,166.5334244,172.3605317,163.0507517,157.0479115,500.179185,453.3665396,396.6487441,498.8550996,390.1964951,505.0631122,453.4161593,452.2351271,475.0790051,443.7983276,116.5088018,104.3177493,85.93135235,115.590184,84.05539953,91.362444,114.5405548,93.20007871,86.80605404,89.67655219,36.77950859,39.18764047,44.44162074,42.018279,38.22239349,32.59977624,33.87531709,39.62086172,36.45071419,43.39487639,1
143.4799434,159.275327,152.446966,152.3232778,194.4093701,151.8178,184.9626488,178.1786846,156.7281633,160.8315395,428.4421884,453.4643723,383.0559459,509.8333001,446.7842484,490.1858493,459.4392643,448.4137613,451.370514,455.8927216,100.1552206,92.70349555,92.00115078,86.30230532,109.6100831,103.8907632,89.70065323,93.36704153,99.75649591,111.8485824,38.94480313,35.6679008,36.87968189,44.78270836,33.27635177,39.0168807,45.7940003,32.5997616,36.51000654,38.59090017,0
186.9819268,187.0640526,186.1446645,170.2787465,142.7155438,158.9890531,185.7649562,157.4453439,160.1195212,193.3043172,469.0269907,389.071521,473.4754749,450.4147866,466.6911266,478.3988574,438.9451556,535.7448084,500.0902543,498.3582738,93.64304526,97.86048222,103.2491088,109.7925419,96.33109291,96.92030384,104.024052,106.4677123,127.8988708,111.9744248,45.67861113,46.22542977,48.32456917,48.88248069,40.85200546,39.05008653,45.23568337,40.36461918,41.95554644,32.56233131,1
167.918702,161.9101722,153.8165975,169.7215679,166.5107647,172.3444031,160.9398537,179.4355268,180.7125436,186.1382915,371.8709265,481.8373418,430.1675711,496.371878,497.2156779,433.6002487,396.8725865,425.7488787,516.2408137,493.5279917,112.4504541,79.55949357,83.45676788,117.8231798,107.4137031,101.1355365,104.8845193,101.0389167,81.46814439,96.06322743,42.28401247,40.16655072,37.54349857,37.16803346,34.7741991,39.91575823,32.4701651,40.22238253,41.56591321,36.84432125,0
186.9819268,187.0640526,186.1446645,170.2787465,142.7155438,158.9890531,185.7649562,157.4453439,160.1195212,193.3043172,469.0269907,389.071521,473.4754749,450.4147866,466.6911266,478.3988574,438.9451556,535.7448084,500.0902543,498.3582738,93.64304526,97.86048222,103.2491088,109.7925419,96.33109291,96.92030384,104.024052,106.4677123,127.8988708,111.9744248,45.67861113,46.22542977,48.32456917,48.88248069,40.85200546,39.05008653,45.23568337,40.36461918,41.95554644,32.56233131,1
171.6988113,161.5235688,171.2105058,159.5634289,153.556968,182.0666084,179.8496618,161.4795398,189.0917876,167.1118413,411.2005865,399.598354,389.7911539,419.9779041,378.3560608,450.2565803,469.5438766,416.945727,515.9866326,440.198516,87.41480684,105.2205311,90.29921154,91.06418889,99.81251505,103.1114069,101.4528501,98.49814089,86.07523897,97.04778978,40.64375102,41.95262768,40.13965421,37.92364803,41.88472776,37.60225035,35.70353492,37.00953946,43.31435796,41.67257034,0
175.8360932,188.6572334,171.7415631,203.4432426,175.4265911,160.5336487,194.7016728,175.6067974,146.8416511,162.3364354,442.4096904,375.8992208,414.4252881,367.4918745,510.2512813,398.146798,400.6091137,487.6611691,389.2320447,483.2958059,114.9486741,99.88904076,83.49151278,96.07411729,118.4263888,108.9438038,102.2145938,105.6648977,111.4814711,120.8928569,35.69926572,35.9296857,35.67181705,48.26479473,43.47436902,39.54922723,47.42545654,24.33796761,41.39995224,36.10584478,1
172.7267819,176.1739427,168.7241143,153.3994069,186.9370039,195.0202344,200.2865439,183.3882205,167.1919298,168.0845388,441.804245,565.2337414,430.9749008,577.3428232,521.8059333,463.1236757,372.7124226,438.9610195,483.5805964,449.7626548,110.0673468,106.4630645,97.70328533,99.94886747,120.9863793,107.8672256,109.3394902,99.59803478,112.2250962,87.90887154,40.36792949,37.45779683,32.62350651,41.0995092,36.66775672,32.82733148,32.56532719,38.22649205,41.41156531,45.81393132,0
147.3271078,157.020202,175.2152696,167.2085745,178.9301945,153.6759621,164.3095884,167.9929227,174.4084062,157.9817854,552.3977984,420.526831,419.8110798,465.0870435,525.2312515,457.2173015,544.2430921,387.0446058,498.9553351,394.6631348,83.37440042,93.14729353,105.9290398,96.23169242,106.5160438,99.54265646,88.9965296,98.74400219,86.06729102,109.1786177,37.97308703,49.46658532,53.79262349,43.57771478,47.10883809,36.78604976,41.45544122,28.21484452,42.16596068,39.62146778,1
185.6655894,182.8881186,184.1275294,185.9319738,159.6484276,165.9719322,171.76283,157.1659201,202.6280951,150.1332517,416.1417105,443.4238312,377.5554508,447.0349195,483.7664502,421.0114033,489.4784922,467.1343417,485.9956675,491.098266,88.79098699,114.284153,114.2786427,107.8289323,92.76032805,108.2853816,92.28410677,101.2300768,87.02159317,90.13320435,39.00587913,36.01904191,46.2336643,41.38836536,45.7454251,40.79828065,49.18646604,43.12392531,32.01964108,43.1669643,0
157.4046069,184.3133327,188.7604015,185.9862343,187.3916355,189.079809,183.9101212,171.5241413,178.3665326,176.9512162,356.3940067,381.5228189,499.8400857,436.5815364,407.5953779,457.0433634,527.775079,394.2750961,517.6206758,492.0102221,91.92690217,106.7061398,96.21203161,108.1737275,125.1569971,101.6445192,104.9817782,87.7537483,111.1727581,121.3621931,30.16837424,32.73046401,34.37618959,41.12282424,37.30066368,44.64856672,40.60884737,46.34179364,36.94480652,28.55362643,1
165.87994,200.3576221,173.6309257,203.2826216,172.4634099,191.7646391,171.8512402,175.2320217,166.3549769,171.539236,493.7788577,475.022285,459.0767842,407.488144,448.1102623,365.9444224,357.9114881,380.1145248,510.4400774,456.9697695,105.8921995,101.6523005,106.9578563,87.92482443,94.21808743,109.2133362,109.337832,113.2557521,96.6456577,106.5807085,44.55605589,39.3491779,51.50684155,37.86846749,35.76189347,34.48735843,47.29868911,37.26258379,42.08746845,36.458087,0
173.1033806,190.4661597,187.1143681,183.1816942,182.1470437,183.5350685,190.7657056,152.7578177,215.6205509,174.6255879,352.762434,486.1524207,424.1770571,444.9933153,498.1489434,472.9998543,439.9136464,532.8425835,512.9957595,419.2586272,98.06762939,113.1392553,76.03990729,106.1030543,95.81046308,100.7910177,92.04208674,116.8502745,102.4900539,113.1200335,39.19359273,46.39291654,40.14663302,37.59854644,37.94690838,47.46197029,40.7225703,43.48621692,37.33029927,49.81084556,1
